36074,ED 470 - -ED - -A,PROFESSIONAL INTERNSHIP: ERLY CHLD,"Haley-Mize, Leigh Shannon",Open,20/35,MTWHF (08:00am-04:00pm) I INTRN,12
36070,ED 470 - -ED - -B,PROFESSIONAL INTERNSHIP: ELEM/MDDLE,"Haley-Mize, Leigh Shannon",Open,4/8,MTWHF (08:00am-04:00pm) I INTRN,12
36071,ED 470 - -ED - -C,PROFESSIONAL INTERNSHIP: ENGLISH,"Skillen, Matthew",Open,2/12,MTWHF (08:00am-04:00pm) I INTRN,12
36078,ED 470 - -ED - -D,PROFESSIONAL INTERNSHIP: MATH,"Soltys, Stephen",Open,3/10,MTWHF (08:00am-04:00pm) I INTRN,12
36075,ED 470 - -ED - -E,PROFESSIONAL INTERNSHIP: SCIENCE,"Haley-Mize, Leigh Shannon",Open,21/28,MTWHF (08:00am-04:00pm) I INTRN,12
36076,ED 470 - -ED - -F,PROFESSIONAL INTERNSHIP: SPEC ED,"Haley-Mize, Leigh Shannon",Open,17/24,MTWHF (08:00am-04:00pm) I INTRN,12
36072,ED 470 - -ED - -G,PROFESSIONAL INTERNSHIP: SOCIAL STU,"Finley-Bowman, Rachel",Open,5/24,MTWHF (08:00am-04:00pm) I INTRN,12
36073,ED 470 - -ED - -H,PROFESSIONAL INTERNSHIP: ART,"Haley-Mize, Leigh Shannon",Open,5/24,MTWHF (08:00am-04:00pm) I INTRN,12
36077,ED 470 - -ED - -I,PROFESSIONAL INTERNSHIP: SPANISH,"Filizzi, Peggy",Open,4/28,MTWHF (08:00am-04:00pm) I INTRN,12
36079,ED 495 - -ED - -A,SENIOR SEMINAR FOR EARLY CHILDHOOD,"Frick, John",Closed,11/35,M (05:00pm-08:00pm) N 106,4
36080,ED 496 - -ED - -A,SENIOR SEMINAR FOR ELEMENTARY/ MIDDLE LEVEL,"Frick, John",Open,10/24,M (05:00pm-08:00pm) N 106,4
36081,ED 497 - -ED - -A,SENIOR SEMINAR FOR SECONDARY EDUCATION,"Frick, John",Closed,11/24,M (05:00pm-08:00pm) N 106,4
36082,MCI530 - -ED - -A,BUILDING SOCIAL AND COMMUNITY CAPACITY,"Haley-Mize, Leigh Shannon",Open,17/24,01/14/2019 - 03/11/2019,3
36083,MCI535 - -ED - -A,CURRENT ISSUES &TRENDS IN ASSESSMNT IN SPECIAL & APPLIED STATASTICS,"Frick, John",Open,8/24,03/18/2019 - 05/10/2019,3
36084,MCI590 - -ED - -A,THE GRADUATE RESEARCH SEMINAR,"Coyle, H. Elizabeth",Open,23/24,01/14/2019 - 05/10/2019,6
36088,MSE512 - -ED - -A,LEARNING ENVIRONMENT AND SOCIAL INTRCTN IN INCLSV STGS (SED 212),"Coyle, H. Elizabeth",Open,22/24,01/14/2019 - 05/10/2019,4
36090,MSE522 - -ED - -A,FOUNDATIONS OF INCLUSIVE EDUCATION (SED 222),"Tyminski, Carroll",Open,22/24,TH (11:00am-12:20pm) N 106,4
36093,MSE524 - -ED - -A,METHODS OF TEACHING STUDENTS WITH HIGH INCIDENCE DISABLTIES (SED 224),"Haley-Mize, Leigh Shannon",Open,18/24,MW (12:30pm-01:50pm) N 106,4
